Epoch   Train_Loss   Train_Acc   Test_Loss   Test_Acc   Best_Test_Acc   Precision   Recall   F1_Score
 119     0.003573    99.905     0.011519    99.670    99.790    0.9967    0.9966    0.9967
 120     0.003825    99.898     0.010527    99.700    99.790    0.9970    0.9969    0.9970
 121     0.003748    99.902     0.011302    99.670    99.790    0.9967    0.9966    0.9967
 122     0.003310    99.893     0.011237    99.670    99.790    0.9967    0.9966    0.9967
 123     0.003451    99.928     0.010690    99.670    99.790    0.9967    0.9966    0.9966
 124     0.003244    99.895     0.012493    99.670    99.790    0.9967    0.9966    0.9967
 125     0.003378    99.912     0.011464    99.690    99.790    0.9969    0.9968    0.9969
 126     0.003028    99.902     0.012299    99.710    99.790    0.9971    0.9970    0.9971
 127     0.003612    99.892     0.012968    99.710    99.790    0.9971    0.9970    0.9971
 128     0.003464    99.895     0.012432    99.720    99.790    0.9972    0.9971    0.9972
 129     0.003445    99.887     0.011575    99.660    99.790    0.9966    0.9965    0.9966
 130     0.002955    99.905     0.011316    99.670    99.790    0.9967    0.9966    0.9967
 131     0.003371    99.915     0.011277    99.720    99.790    0.9972    0.9971    0.9972
 132     0.002789    99.935     0.011995    99.660    99.790    0.9966    0.9965    0.9966
 133     0.003303    99.910     0.012113    99.690    99.790    0.9969    0.9968    0.9969
 134     0.002931    99.923     0.011759    99.670    99.790    0.9967    0.9966    0.9967
 135     0.002925    99.927     0.013341    99.660    99.790    0.9966    0.9965    0.9966
 136     0.002928    99.920     0.013101    99.670    99.790    0.9967    0.9966    0.9967
 137     0.003339    99.907     0.012373    99.700    99.790    0.9970    0.9969    0.9970
 138     0.002205    99.948     0.011596    99.690    99.790    0.9969    0.9968    0.9969
 139     0.002729    99.933     0.012672    99.700    99.790    0.9970    0.9969    0.9970
 140     0.002605    99.925     0.011882    99.710    99.790    0.9971    0.9970    0.9971
 141     0.002766    99.910     0.011187    99.720    99.790    0.9972    0.9971    0.9972
 142     0.002892    99.923     0.010384    99.720    99.790    0.9972    0.9971    0.9972
 143     0.002638    99.927     0.010834    99.700    99.790    0.9970    0.9969    0.9970
 144     0.002547    99.925     0.011027    99.700    99.790    0.9970    0.9969    0.9970
 145     0.002950    99.908     0.011662    99.690    99.790    0.9969    0.9968    0.9969
 146     0.002649    99.928     0.012121    99.650    99.790    0.9965    0.9964    0.9964
 147     0.002476    99.932     0.012095    99.670    99.790    0.9967    0.9966    0.9967
 148     0.002814    99.922     0.012292    99.690    99.790    0.9969    0.9968    0.9969
 149     0.002913    99.920     0.013169    99.700    99.790    0.9970    0.9969    0.9970
